"";"cod_Cajero";"Vecinos_Raw";"BBVA";"Bancolombia";"Davivienda";"ATH";"Caja_Social";"Citibank";"Colpatria";"Servibanca";"Itau";"Agrario";"Falabella";"Otros"
"450";1710;"Cajero ATH Centro Comercial Calima La 14 I - Banco de Bogotá|Bancolombia Cajero|Cajero ATH Oficina Centro Comercial Calima I Bogota - Banco de Bogotá|Bancolombia Cajero|Caja Social ATM Home Center|Cajero Citibank|Cajero ATH Centro Comercial Calima La 14 III - Banco de Bogotá|Cajero ATH Oficina Centro Comercial Calima II Bogota - Banco de Bogotá|Cajero Automático Red Aval|Cajero Automático Banco Caja Social|Cajero Davivienda Paloquemao|Bancolombia Cajero|BANCOLOMBIA CARRERA 30 CALIMA|Bancolombia Cajero|Bancolombia Cajero|Cajero Automático Servibanca";0;6;1;5;2;1;0;1;0;0;0;0
"451";1067;"Cajero ATH Olimpica Chico 2 - Banco AV Villas|Cajero Automático Servibanca|Bancolombia Cajero|Cajero ATH Oficina Calle 100 II - Banco de Bogotá|Bancolombia Cajero|BANK TELLER BOGOTA|ATH ATM Office Calle 100 I - Banco de Bogota|Cajero Servibanca City Parking Ac 100|Cajero ATH Oficina Calle 98 I - Banco de Bogotá|Cajero Servibanca Olímpica Ac 100|Itaú|Cajero Davivienda Carulla Calle 100|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia Cajero|Cajero Ath Cl 100 Kr 13";0;3;1;8;0;1;0;2;1;0;0;0
"452";1365;"ATH ATM Valledupar 2 - Banco AV Villas|Cajero ATH Banco AV Villas|Bancolombia Cajero|Cajero ATH Oficina Loperena Valledupar I - Banco de Bogotá|Banco De Bogota ATM|Cajero ATH Valledupar I - Banco de Bogotá|Banco Popular|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco AV Villas|Cajero ATH Oci Valledupar - Banco AV Villas|ATH ATM Office Valledupar I - Banco de Bogota|Banco caja social|Bancolombia Corresponsal Bancario|Cajero ATH Banco de Bogotá";0;2;0;11;2;0;1;0;0;0;0;0
"453";103;"Bancolombia Corresponsal Bancario|Bancolombia Corresponsal Bancario|Bancolombia Corresponsal Bancario|Cajero Automático Red Aval";0;3;0;1;0;0;0;0;0;0;0;0
"454";1015;"Cajero Automático Servibanca|Bancolombia Cajero|Cajero Bancolombia Plaza De La Aduana|Cajeros Ath|Cajero ATH Sector Guayabal - Banco Popular|CAJERO DAVIVIENDA|Bancolombia Cajero|Banco Popular ATM|Cajero ATH Tecnologico Cartagena II - Banco Popular|Bancolombia|Cajero Banco de Occidente Plaza Del Ecuador|Bancolombia Corresponsal Bancario|Davivienda|Cajero ATH Centro De Convenciones Cartagena - Banco de Occidente|Davivienda|Cajero ATH Tecnologico San Felipe II - Banco Popular|Cajero Automático Banco Colpatria|Cajero Automático Banco Popular|Bancolombia Cajero Multifuncional";0;6;3;8;0;0;1;1;0;0;0;0
"455";1014;"Bank of Bogota|Bancolombia Cajero|Bancolombia Cajero Multifuncional|Cajero Servibanca Coomeva Ak 15|Chico Office ATM machine - Banco de Occidente|Cajero Servibanca Carulla Cl 91|Davivienda|Banco de Bogotá|Bancolombia Cajero Multifuncional|Itaú|Bancolombia Cajero|Cajero ATH Chico - Banco AV Villas|Cajero Automático Red Aval|Cajero ATH Surtifruver Chico I - Banco de Bogotá|Bancolombia Cajero|Colpatria|Bancolombia Cajero";0;6;1;6;0;0;1;2;1;0;0;0
"456";1165;"Cajero ATH Ofi C.C. Santa Fe II - Banco AV Villas|Cajero ATH Oficina Centro Comercial Santafe I - Banco de Bogotá|Cajero Colpatria Carrefour|Bancolombia Cajero|cajero citibank|Cajero Servibanca Carrefour Santafé|Bancolombia Corresponsal Bancario|Cajero ATH Oficina Autopista 184 I - Banco de Bogotá|Cajero ATH Centro Comercial Santafe 2 - Banco de Occidente|Cajero ATH Cencosud Santafe I - Banco de Bogotá|Cajero ATH Oficina Centro Comercial Santafe III - Banco de Bogotá|Cajero Ath Autonorte Cl 185|Cajero Davivienda Autonorte Cl 184|Cajero Automático Banco Caja Social|BANCOLOMBIA CENTRO COMERCIAL SANTAFE|Cajero Automático Banco de Bogota|Cajero Automático Red Aval";0;3;1;9;1;1;1;1;0;0;0;0
"457";1265;"Cajero ATH Centro Comercial Cacique I - Banco de Bogotá|Bancolombia Cajero Multifuncional|Bancolombia Corresponsal Bancario|cajero automatico davivienda|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Red Aval|COLPATRIA BUCARAMANGA CACIQUE|Bancolombia Cacique";0;3;1;3;1;0;2;0;0;0;0;0
"458";1007;"Cajero Servibanca|Cajero Banco de Bogota|Bancolombia Cajero|Itaú|Multibanca Colpatria San Fernando Plaza|Cajero ATH El Poblado - Banco AV Villas|Bancolombia Cajero|Bancolombia Cajero|Cajero ATH Oficina San Fernando Plaza I - Banco de Bogotá|ATH ATM|ATH A Toda Hora S.A.|Cajero ATH Oficina Premium San Fernando I - Banco de Bogotá|Cajero Servibanca Avenida El Poblado|Bancolombia Cajero|Cajero Banco Caja Social Parque Lleras|Bancolombia Cajero|Cajero ATH Oficina El Poblado I - Banco de Bogotá";0;5;0;7;1;0;1;2;1;0;0;0
"459";1042;"ATM Servibanca|Cajero Davivienda Bavaria|ATH ATMs|Cajero ATH Oficina San Diego I - Banco de Bogotá|Bancolombia Cajero|CAJERO automático ATH|Davivienda Cci|Cajero ATH Porvenir - Banco AV Villas|Cajero ATH Caja Retiro Fuerzas Militares (San Diego) - Banco Popular|Cajero ATH Centro Internacional - Banco AV Villas|Popular bank teller|Cajero ATH Tecnologico San Diego I - Banco Popular|Cajero ATH Oficina San Martin - Banco de Occidente|Cajero Automático Red Aval|Cajero Automático Red Aval|ATH - Banco Popular|Cajero Automatico Banco Corpbanca Bogota|Cajero Servibanca Gnb Sudameris Dg27";0;1;2;13;0;0;0;2;0;0;0;0
"460";1359;"Cajero ATH Tecnologico VIlla Mayor I - Banco Popular|Bancolombia Cajero|davivienda|Centro Mayor Office ATM machine - Banco de Occidente|Cajero Automático Banco Colpatria|Cajero ATH Oficina Centro Comercial Centro Mayor I - Banco de Bogotá|Banco Caja Social|Bancolombia Corresponsal Bancario|Cajero Automático Red Aval|Cajero Automático Banco Caja Social|Bancolombia Centro Comercial Centro Mayor";0;3;1;4;2;0;1;0;0;0;0;0
"461";1043;"Bancolombia Cajero|Bancolombia Cajero Multifuncional|cajero Banco de Bogota|Cajero ATH Tecnologico Chapinero III - Banco Popular|ATM av villas ATH|Bancolombia Cajero|Bancolombia Cajero|Cajero ATH Chapinero - Banco AV Villas|Cajero Automático Servibanca|Bancolombia Corresponsal Bancario|Bancolombia Corresponsal Bancario|Cajero ATH Tecnologico Chapinero I - Banco Popular|Cajero Automático Banco Colpatria|Cajero Automático Red Aval|Cajero ATH Clinica Colsubsidio Calle 67 I - Banco de Bogotá|Bancolombia Cajero|Bancolombia Cajero";0;8;0;7;0;0;1;1;0;0;0;0
"462";1025;"ATM Servibanca|ATH ATMs|Cajero ATH - Banco AV Villas|ATM Servibanca|Bancolombia Cajero|Cajero Banco Caja Social|Itaú|Cajero ATH Paseo Del Comercio - Banco AV Villas|ATH Cajero automático|Bancolombia Cajero|Bancolombia Sucursal|Cajero Automatico ATH.|Cajero ATH Oci Carrera 19 - Banco AV Villas|Cajero Bancolombia Las Palmas|Bancolombia Cajero Multifuncional|Cajero Davivienda|Cajero ATH Cabecera 24 Horas I - Banco de Bogotá|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia Cajero Multifuncional";0;6;1;9;1;0;0;2;1;0;0;0
"463";1009;"cajeros ATH|Cajero Davivienda|Bancolombia Cajero|Cajero Banco Caja Social Bcsc Envigado|Cajero ATH EnVIgado - Banco AV Villas|cajero servibanca|Bancolombia Cajero|cajero servibanca|cajero davivienda|Cajero ATH Municipio De EnVIgado - Banco Popular|Cajero ATH EnVIgado - Banco Popular|Cajero Banco Caja Social|Cajero Bancolombia|Bancolombia Corresponsal Bancario|Cajero ATH El Baratillo (EnVIgado) - Banco Popular|Banco Popular ATM|Cajero ATH Oficina EnVIgado I - Banco de Bogotá|Bancolombia Cajero Multifuncional|Cajero Automático Banco Popular|Banco Pichincha - Envigado";0;5;2;8;2;0;0;2;0;0;0;1
"464";1167;"Cajero ATH Facatativa II - Banco Popular|Bancolombia Cajero|Davivienda|Cajero ATH Oficina Facatativa - Banco de Occidente|ATM Banagrario|Cajero Bancolombia|Cajero ATH Facatativa I - Banco Popular|Bancolombia Corresponsal Bancario|cajero servibanca|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia Cajero|Cajero Automático Banco Popular|Cajero ATH Oci Facatativa - Banco AV Villas|Banco Colpatria Facatativá|Banco Agrario Facatativá Cl 6|COLPATRIA Scotiabank";0;4;1;8;1;0;3;1;0;2;0;0
"465";61;"Bancolombia Cajero|Cajero ATH Oficina Florencia I - Banco de Bogotá|Cajero ATH - Banco de Occidente|Cajero ATH Florencia III - Banco Popular|Cajero Servibanca|Cajero Automático Banco Popular|Cajero Automático Banco Caja Social|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Cajero Automático Banco de Bogota|Bancolombia - Oficina Principal|Bancolombia Corresponsal Bancario|Cajero ATH Confie Florencia - Banco de Bogotá|Cajero ATH Comando Policia Florencia - Banco Popular|Banco caja social|Banco Av Villas";0;3;0;11;2;0;0;1;0;0;0;0
"466";1339;"Cajero ATH Universidad De Antioquia El Robledo I - Banco de Bogotá|Cajero ATH Oficina Centro Comercial Florida II - Banco de Bogotá|Bancolombia Cajero|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|banco popular CAJERO AUTOMÁTICO";0;1;0;4;1;0;0;0;0;0;0;0
"467";1026;"ATM Servibanca|Cajero ATH Fontibon - Banco de Occidente|Bancolombia Cajero Multifuncional|ATH ATM Office El Carmen Fontibon I - Banco de Bogota|Cajero ATH Fontibon 2 - Banco AV Villas|Cajero Servibanca Cl19|Colpatria Bogotá FONTIBON|Cajero ATH Oficina El Paso Cesar I - Banco de Bogotá|Bancolombia Cajero|Ath Cajero Automático Av Villas|Colpatria|Davivienda Fontibon|Western bank cashier|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Bancolombia Corresponsal Bancario|Cajero Automático Red Aval|Banco Pichincha - Bogotá Fontibón|cajero automatico banco popular";0;3;1;10;1;0;1;2;0;0;0;1
"468";1028;"0";0;0;0;0;0;0;0;0;0;0;0;0
"469";1497;"Cajero Automático Banco de Bogota|Bancolombia Corresponsal Bancario";0;1;0;1;0;0;0;0;0;0;0;0
"470";1012;"Cajero Automático DAVIVIENDA|Cajero Banco Caja Social Itagui|Bancolombia Cajero|ATM Pichincha|cajero automatico servibanca|ATM Banco de Bogotá|Cajero Banco Caja Social|Bank of Bogota|Cajero ATH Oficina Itagüi - Banco de Occidente|ATH A Toda Hora S.A. CAJERO AUTOMATICO|Bancolombia Cajero|Bancolombia Cajero|Cajero ATH Itagüi II - Banco AV Villas|Cajero ATH Municipio De Itagui (Itagui) - Banco Popular|Cajero ATH Oficina Itagui I - Banco de Bogotá|Bancolombia Cajero|cajero automatico corpbanca|Cajero Ath Cl50|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas";0;4;1;9;3;0;0;1;0;0;0;2
"471";1366;"Bancolombia Cajero|Cajero ATH La 14 Valle Del Lili 1 - Banco AV Villas|ATM Davivienda|Cajero Davivienda|Bancolombia Cajero Multifuncional|Cajero automático banco popular|Cajero Servibanca|Itaú|ATM Colpatria|ATM Banco de Bogota|Davivienda|Cajero ATH Fundacion Valle De Lili I - Banco de Bogotá|Itaú|Cajero ATH Jardin Plaza (Unicentro Cali) - Banco Popular|Citi Cajero Automatico|Cajero ATH Cencosud Cali - Banco de Occidente|Bancolombia Corresponsal Bancario|Banco de Occidente";0;3;3;7;0;1;1;1;2;0;0;0
"472";1018;"Atm ATH Banco AV Villas|Cajero Automático Red Aval|Cajero ATH Tecnologico Tabora II (La Floresta) - Banco Popular";0;0;0;3;0;0;0;0;0;0;0;0
"473";1341;"Cajero ATH La Dorada - Banco Popular|Cajero Automático Banco Davivienda|Cajero Automático Servibanca Bancoomeva|Cajero Automático Banco Popular|Cajero Automático Banco Caja Social|Bancolombia Cajero|BANCOLOMBIA LA DORADA|Bancolombia Corresponsal Bancario|Cajero Banco De Bogota|Davivienda La Dorada.|Bancolombia Corresponsal Bancario|Banco Caja Social LA DORADA|Cajero Automático Banco de Bogota|Cajero ATH Mercarapido La Dorada (La Dorada) - Banco Popular|Banco Popular|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota|Bancamía La Dorada";0;4;2;8;2;0;0;1;0;0;0;1
"474";1019;"Bancolombia Cajero|Cajeros Ath|Cajero Banco Caja Social|ATM Davivienda|Bancolombia Cajero|Cajero ATH Oficina Centro Comercial Mall Plaza I - Banco de Bogotá|ATM Servibanca|Banco Popular ATM|Cajeros Colpatria|Davivienda|Cajero ATH Tecnologico Cartagena II - Banco Popular|Cajeros Automaticos|CAJEROS ELECTRONICOS CITY BACK|Davivienda ATM|Bancolombia Corresponsal Bancario|CAJERO DAVIVIENDA|Bancolombia Cajero Multifuncional";0;4;4;4;1;1;1;1;0;0;0;1
"475";1029;"Bancolombia Cajero Multifuncional|Cajero ATH Centro De Pagos Pereira I - Banco de Bogotá|Cajero ATH Oficina Parque Lago Uribe I - Banco de Bogotá|Bancolombia Corresponsal Bancario|Cajero Automático Banco Colpatria|Cajero Automático Red Aval|Cajero Automatico Davivienda|Cajero ATH Lago Uribe - Banco AV Villas|Itaú|Bancolombia Corresponsal Bancario|Cajero Davivienda Principal Pereira|Cajero ATH Centro De Pagos Parque Bolivar I - Banco de Bogotá|Cajero ATH - Banco de Occidente|Cajero ATH Plaza Bolívar - Banco AV Villas|Bancolombia Cajero|Cajero ATH Ara Pereira Chevrolet Tienda 1 I - Banco de Bogotá|Davivienda|Cajero Automático Banco AV Villas";0;4;3;9;0;0;1;0;1;0;0;0
"476";1391;"Bancolombia Cajero Multifuncional|Cajero ATH Oficina Santa Marta I - Banco de Bogotá|Cajero Davivienda|BANCOLOMBIA MAICAO|Banco Popular|Bancolombia Sucursal|Giros y Finanzas, Western Union|Multipagas|CONFIAMOS|EFECTY CACAITO NO 1|EFECTY CENTRO|EFECTY PRINCIPAL UNO|EFECTY EL MANA|Movil Red Maicao Prioncipal|EFECTY DIAGONAL A LA CRUZ ROJA|EFECTY MAICAO CALLE 12|Amazona center|Iglesia Pentecostal Unida De Colombia 9na Congregacion";0;3;1;2;0;0;0;0;0;0;0;12
"477";124;"Bancolombia Cajero|Cajero ATH Tecnologico Mocoa - Banco Popular|Cajero ATH Mocoa I - Banco Popular|Cajero Automático Red Aval|Bancolombia Sucursal|Banco Agrario De Colombia|Banco Popular|Servibanca|Bancompartir|Bancamía Mocoa|COOTEP LTDA|Cooperativa Ultrahuilca|Banco Mundo Mujer|EFECTY CENTRO SERVIENTREGA PRINCIPAL|EFECTY CARRERA 8 CON 8 CERCA A LA YAMAHA|EFECTY ALCALDIA CALLE 7|Movil Red Mocoa Principal|TOTTO|INTER RAPIDÍSIMO MOCOA PUTUMAYO";0;2;0;4;0;0;0;2;0;1;0;10
"478";1022;"Cajero Ath Montería|Bancolombia Cajero|Cajero ATH Policia Cordoba (Monteria) - Banco Popular|Bank of Bogota|Bancolombia Cajero|Cajero Servibanca|Cajero ATH Oficina Monteria - Banco de Occidente|Cajero ATH Monteria 2 - Banco AV Villas|CorpBanca Bank ATM|Cajero Servibanca|ATM BANCO PICHINCHA|Bancolombia Cajero Multifuncional|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Cajero Automático Banco Popular";0;3;0;9;1;0;1;2;0;0;0;2
"479";1570;"Bancolombia Cajero|Bancolombia Cajero|Cajero ATH Oficina Mosquera II - Banco de Bogotá|Cajero ATH Oficina Mosquera - Banco de Occidente|Cajero Automático Red Aval|Cajero Davivienda|Bancolombia Corresponsal Bancario|Banco Davivienda Mosquera|Cajero ATH av Villas|Bancolombia Cajero|Bancolombia|Cajero Bancolombía Brio Funza";0;5;2;4;0;0;0;0;0;0;0;1
"480";1361;"Bancolombia Cajero|Cajero Banco Caja Social|Bancolombia Corresponsal Bancario|Cajero Automático Banco Caja Social";0;2;0;0;2;0;0;0;0;0;0;0
"481";1010;"ATM Servibanca|Banco AV Villas|Cajero ATH Oficina Terminal De Transportes De Bogota I - Banco de Bogotá|Cajero Davivienda Terminal|Bancolombia Cajero|Cajero Automático Banco Caja Social|Cajero Automático Red Aval";0;1;1;3;1;0;0;1;0;0;0;0
"482";1021;"Cajero ATH Oficina Centro Comercial Mall Plaza I - Banco de Bogotá|Cajeros Ath|ATM Davivienda|Bancolombia Cajero|ATM Servibanca|Banco Popular ATM|Cajeros Colpatria|Cajero ATH Tecnologico Cartagena II - Banco Popular|Davivienda|Cajero Banco de Occidente Plaza Del Ecuador|Cajero ATH Tecnologico Cartagena I - Banco Popular|Cajeros Automaticos|CAJEROS ELECTRONICOS CITY BACK|Bancolombia Cajero Multifuncional|Davivienda ATM|Cajero Banco Caja Social|CAJERO DAVIVIENDA";0;2;4;6;1;1;1;1;0;0;0;1
"483";1360;"Bancolombia Cajero|Cajero ATH Indoamericana - Banco Popular|Cajero ATH - Banco Popular|cajero automatico bancolombia|Cajero automático Banco Caja Social|DAVIVIENDA cajero|Cajero ATH Teusaquillo I - Banco Popular|Cajero ATH Plaza 39 (Teusaquillo) - Banco Popular|Cajero Davivienda Plaza 39|Cajero Automático Davivienda|Cajero Servibanca Oxxo|Bancolombia Cajero|ATH|ATM Servibanca|Cajero Automático Red Aval|Bancolombia";0;4;3;6;1;0;0;2;0;0;0;0
"484";1039;"Colpatria|Cajero automático servibanca|ATH ATMs|Davivienda Cajeros|Bancolombia Cajero|Cajero Servibanca|Cajeros Banco Agrario De Colombia|Cajero Automático Citibank|Cajero ATH Tecnologico Bucaramanga I - Banco Popular|Servibanca Finamérica|Bancolombia Corresponsal Bancario|ATH ATM Office Las Palmas - Banco de Occidente|Cajero ATH Oficina Bucaramanga II - Banco de Bogotá|Cajero ATH Oficina Bucaramanga III - Banco de Bogotá|Cajero ATH Principal Bucaramanga - Banco AV Villas|Cajero Automatico Banco Corpbanca";0;2;1;6;0;1;1;3;0;1;0;1
"485";1065;"Bancolombia Cajero|Cajero ATH Tecnologico Pereira II - Banco Popular|Cajero ATH Plaza Bolívar - Banco AV Villas|Cajero Davivienda Principal Pereira|Cajero ATH Centro De Pagos Parque Bolivar I - Banco de Bogotá|Bancolombia Cajero|Cajero ATH Oficina Pereira I - Banco de Bogotá|Cajero ATH Alcides Arevalo - Banco AV Villas|Cajero ATH Bolivar Plaza I - Banco de Bogotá|Cajero Av Villas San Centro Comercial Alcises Arevalo|Cajero ATH - Banco de Occidente|Bancolombia Corresponsal Bancario|Itaú|Cajero Colpatria Carrera Séptima|Bancolombia Cajero Multifuncional";0;4;1;8;0;0;1;0;1;0;0;0
"486";1040;"Cajero Automático Red Aval|Cajero Colpatria|Cajero Automático Red Aval|Cajero Banco Caja Social Bcsc Mundo Aventura|Cajero Colpatria Home Sentry Plaza Américas|Cajero Banco Popular|CAJERO DAVIVIENDA";0;0;1;3;1;0;2;0;0;0;0;0
"487";1041;"Cajero Automático Servibanca|Bancolombia Cajero|Cajero Servibanca Banco Agrario|Davivienda Puente Aranda.|Athena Bitcoin ATM|Cajero Automatico Banco CorpBanca Bogota|Cajero ATH Centenario Plaza (Z. Industrial) - Banco Popular|Cajero Davivienda Ac 13 Kr 60|Cajero ATH Oficina Puente Aranda - Banco de Occidente|Bancolombia Cajero|Cajero Automático Banco Popular|Cajero Automático Banco Caja Social|Cajero Automático Banco Colpatria|Cajero Automático Red Aval|Cajero Davivienda, Farmatodo Plaza Central|Banco Davivienda Zona Industrial|Bancolombia Cajero|Banco Caja Social";0;3;4;6;2;0;1;2;0;0;0;0
"488";134;"Servibanca|Bancolombia Cajero|Cajero ATH Acropolis - Banco AV Villas|Davivienda|Bancolombia Acrópolis|Cajero ATH Ciudadela Real II (Bucaramanga) - Banco Popular|Cajero ATH Oficina Sotomayor I - Banco de Bogotá|Cajero Automático Banco AV Villas|Cajero banco caja social|Bancolombia Cajero Multifuncional";0;3;1;4;1;0;0;1;0;0;0;0
"489";1011;"Bancolombia Cajero|ATM Davivienda|Cajero ATH Exito Neiva La Toma I - Banco de Bogotá|Bancolombia Corresponsal Bancario|Cajero Banco Caja Social|Cajero Automático Banco de Bogota|Bancolombia Corresponsal Bancario|Cajero Servibanca Olimpica|Bancolombia Cajero|Banco AV Villas|Cajero ATH VIl Olimpica Ne - Banco AV Villas|Cajero ATH La Competencia (Neiva) - Banco Popular|Cajero ATH Oficina Quirinal II - Banco de Bogotá|Cajero ATH Oficina Neiva Colonial - Banco de Occidente|Bancolombia Cajero|Cajero Automático Banco de Bogota|Cajero Automático Banco AV Villas|Cajero Automático Banco AV Villas";0;5;1;10;1;0;0;1;0;0;0;0
"490";976;"Cajero ATH Hall Salitre - Banco AV Villas|Bancolombia Cajero|ATMs COLPATRIA|Cajero Colpatria Salitre Plaza|Davivienda ATMs|Cajero Servibanca Ac24|cajero de banco CORPOBANCA|ATH ATM Salitre - Banco AV Villas|Banco Caja Social|ATM Servibanca|Cajero Automático Red Aval|Bancolombia Cajero|Cajero Colpatria Cc Salitre|Davivienda|Bancolombia Sucursal|Cajero ATH Oficina Centro Empresarial Metropolitano Suramericana I|Cajero Automático Red Aval";0;3;2;5;1;0;3;2;0;0;0;1
"491";1368;"Bancolombia Cajero Multifuncional|Cajero ATH Carrera 9A (San Gil) - Banco Popular|Cajero ATH Oficina San Gil - Banco de Occidente|Cajero ATH El Gallineral (San Gil) - Banco Popular|Cajero ATH Universidad De Los Andes, Plazoleta De Comida - Banco de Occidente|Cajero Automático Banco Popular|Cajero Automático Banco Caja Social|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Bancolombia Cajero|Bancolombia San Gil|Davivienda|Banco caja social|Banco Popular|Banco Popular|Cajero Automático Banco de Bogota|Cajero davivienda|Bank of Bogota|Banco Pichincha - San Gil";0;3;2;11;2;0;0;0;0;0;0;1
"492";1370;"Bancolombia Cajero|Cajero ATH Oficina La Primavera VIlaVIcencio II - Banco de Bogotá|Cajero ATH Giron I - Banco Popular|Bancolombia Corresponsal Bancario|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Cajero Automatico SERVIBANCA|COLPATRIA BARRANCABERMEJA|Cajero ATH La Quinta - Banco AV Villas|Banco Popular|Davivienda";0;2;1;7;0;0;1;1;0;0;0;0
"493";1024;"Cajero Automatico Servibanca|ATM Davivienda|Bancolombia Cajero|Cajero automatico servibanca|cajero servibanca|Cajero Automático Bancolombia|Bancolombia Cajero|Cajero ATH Santa Marta|Cajero Av Villas Exito La 22|Cajero ATH. Banco De Occidente|Bancolombia Corresponsal Bancario|Cajero Servibanca|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia Cajero|Cajero AV. Villas Centro Santa Marta|Cajero ATH Supermercado San Jose I - Banco de Bogotá|Cajero ATH Olimpica Sao Santa Marta I - Banco de Bogotá|Bancolombia Cajero";0;6;1;8;1;0;0;4;0;0;0;0
